date,item_code,item_desc,item_variation,item_weight,index_name
2023-08-01,3102006,cortina,-0.84,0.0927,IPCA-15
2023-08-01,3102007,utensilios de metal,-1.16,0.1553,IPCA-15
2023-08-01,3102009,utensilios de vidro e louca,-1.07,0.0488,IPCA-15
2023-08-01,3102010,utensilios de plastico,-0.25,0.0089,IPCA-15
2023-08-01,3102035,flores naturais,-0.4,0.0062,IPCA-15
2023-08-01,3102337,utensilios para bebe,-1.11,0.0141,IPCA-15
2023-08-01,3103,"cama, mesa e banho",0.18,0.1963,IPCA-15
2023-08-01,3103001,roupa de cama,0.18,0.1918,IPCA-15
2023-08-01,3103003,roupa de banho,0.27,0.0045,IPCA-15
2023-08-01,32,aparelhos eletroeletronicos,-0.33,1.6399,IPCA-15
2023-08-01,3201,eletrodomesticos e equipamentos,0.5,0.9578,IPCA-15
2023-08-01,3201001,refrigerador,0.32,0.3801,IPCA-15
2023-08-01,3201002,ar-condicionado,-0.82,0.104,IPCA-15
2023-08-01,3201006,maquina de lavar roupa,1.04,0.2598,IPCA-15
2023-08-01,3201013,ventilador,0.77,0.0145,IPCA-15
2023-08-01,3201021,fogao,0.79,0.1915,IPCA-15
2023-08-01,3201050,chuveiro eletrico,0.42,0.0078,IPCA-15
2023-08-01,3202,"tv, som e informatica",-1.49,0.682,IPCA-15
2023-08-01,3202001,televisor,-1.95,0.4107,IPCA-15
2023-08-01,3202003,aparelho de som,-0.75,0.0085,IPCA-15
2023-08-01,3202008,videogame (console),-1.13,0.0027,IPCA-15
2023-08-01,3202028,computador pessoal,-0.8,0.2602,IPCA-15
2023-08-01,33,consertos e manutencao,1.0,0.3328,IPCA-15
2023-08-01,3301002,conserto de refrigerador,0.68,0.017,IPCA-15
2023-08-01,3301006,conserto de televisor,0.05,0.0022,IPCA-15
2023-08-01,3301015,conserto de maquina de lavar roupa,2.48,0.0048,IPCA-15
2023-08-01,3301022,reforma de estofado,0.94,0.0482,IPCA-15
2023-08-01,3301088,conserto de aparelho celular,0.9,0.0599,IPCA-15
2023-08-01,3301130,conserto de bicicleta,1.05,0.2007,IPCA-15
2023-08-01,4,vestuario,-0.03,4.7447,IPCA-15
2023-08-01,41,roupas,-0.1,3.234,IPCA-15
2023-08-01,4101,roupa masculina,0.36,1.1918,IPCA-15
2023-08-01,4101002,calca comprida masculina,1.13,0.3161,IPCA-15
2023-08-01,4101005,agasalho masculino,-1.32,0.0244,IPCA-15
2023-08-01,4101006,bermuda/short masculino,1.13,0.1817,IPCA-15
2023-08-01,4101008,cueca,-1.92,0.0061,IPCA-15
2023-08-01,4101009,camisa/camiseta masculina,-0.13,0.6635,IPCA-15
2023-08-01,4102,roupa feminina,-0.6,1.4274,IPCA-15
2023-08-01,4102002,calca comprida feminina,-1.19,0.347,IPCA-15
2023-08-01,4102003,agasalho feminino,-1.87,0.0287,IPCA-15
2023-08-01,4102004,saia,-0.09,0.0073,IPCA-15
2023-08-01,4102005,vestido,-0.39,0.3133,IPCA-15
2023-08-01,4102008,blusa,-0.49,0.5544,IPCA-15
2023-08-01,4102010,lingerie,-0.01,0.1103,IPCA-15
2023-08-01,4102013,bermuda/short feminino,0.01,0.0666,IPCA-15
2023-08-01,4103,roupa infantil,0.17,0.6148,IPCA-15
2023-08-01,4103001,uniforme escolar,0.34,0.0877,IPCA-15
2023-08-01,4103002,calca comprida infantil,-0.9,0.0818,IPCA-15
2023-08-01,4103005,agasalho infantil,2.35,0.0092,IPCA-15
2023-08-01,4103007,vestido infantil,0.79,0.0543,IPCA-15
2023-08-01,4103008,bermuda/short infantil,1.75,0.0517,IPCA-15
2023-08-01,4103011,camisa/camiseta infantil,-0.19,0.193,IPCA-15
2023-08-01,4103031,conjunto infantil,0.21,0.1372,IPCA-15
2023-08-01,42,calcados e acessorios,0.12,1.2472,IPCA-15
2023-08-01,4201002,sapato masculino,0.96,0.1696,IPCA-15
2023-08-01,4201003,sapato feminino,-0.42,0.2923,IPCA-15
2023-08-01,4201004,sapato infantil,-0.94,0.0287,IPCA-15
2023-08-01,4201015,bolsa,-0.17,0.0659,IPCA-15
2023-08-01,4201040,mochila,-1.09,0.0095,IPCA-15
2023-08-01,4201063,tenis,0.28,0.4904,IPCA-15
2023-08-01,4201098,sandalia/chinelo,0.08,0.1908,IPCA-15
2023-08-01,43,joias e bijuterias,0.11,0.2075,IPCA-15
2023-08-01,4301001,bijuteria,-0.75,0.0192,IPCA-15
2023-08-01,4301002,joia,-0.01,0.1389,IPCA-15
2023-08-01,4301004,relogio de pulso,0.77,0.0494,IPCA-15
2023-08-01,44,tecidos e armarinho,0.1,0.0559,IPCA-15
2023-08-01,4401001,tecido,0.24,0.0462,IPCA-15
2023-08-01,4401002,artigos de armarinho,-0.56,0.0097,IPCA-15
2023-08-01,5,transportes,0.23,20.5432,IPCA-15
2023-08-01,5101,transporte publico,-3.35,3.086,IPCA-15
2023-08-01,5101001,onibus urbano,-2.8,1.2226,IPCA-15
2023-08-01,5101002,taxi,0.43,0.1911,IPCA-15
2023-08-01,5101004,trem,0.0,0.0392,IPCA-15
2023-08-01,5101006,onibus intermunicipal,0.49,0.3923,IPCA-15
2023-08-01,5101007,onibus interestadual,0.32,0.1087,IPCA-15
2023-08-01,5101010,passagem aerea,-11.36,0.6722,IPCA-15
2023-08-01,5101011,metro,0.0,0.067,IPCA-15
2023-08-01,5101026,transporte escolar,0.05,0.1217,IPCA-15
2023-08-01,5101051,transporte por aplicativo,1.94,0.2149,IPCA-15
2023-08-01,5101053,integracao transporte publico,0.0,0.0564,IPCA-15
2023-08-01,5102,veiculo proprio,1.06,11.6385,IPCA-15
2023-08-01,5102001,automovel novo,2.94,3.0396,IPCA-15
2023-08-01,5102004,emplacamento e licenca,1.63,2.7282,IPCA-15
2023-08-01,5102005,seguro voluntario de veiculo,-1.33,0.8749,IPCA-15
2023-08-01,5102006,multa,0.0,0.1011,IPCA-15
2023-08-01,5102007,oleo lubrificante,0.56,0.1469,IPCA-15
2023-08-01,5102009,acessorios e pecas,-0.8,0.1736,IPCA-15
2023-08-01,5102010,pneu,-0.38,0.255,IPCA-15
2023-08-01,5102011,conserto de automovel,0.49,1.7117,IPCA-15
2023-08-01,5102013,estacionamento,1.1,0.0638,IPCA-15
2023-08-01,5102015,pedagio,1.54,0.0933,IPCA-15
2023-08-01,5102020,automovel usado,-0.34,1.798,IPCA-15
2023-08-01,5102037,pintura de veiculo,-0.55,0.0173,IPCA-15
2023-08-01,5102051,aluguel de veiculo,-1.17,0.0217,IPCA-15
2023-08-01,5102053,motocicleta,-0.27,0.6133,IPCA-15
2023-08-01,5104,combustiveis (veiculos),0.46,5.8187,IPCA-15
2023-08-01,5104001,gasolina,0.9,4.8766,IPCA-15
2023-08-01,5104002,etanol,-2.55,0.6564,IPCA-15
2023-08-01,5104003,oleo diesel,-0.81,0.2113,IPCA-15
2023-08-01,5104005,gas veicular,1.88,0.0744,IPCA-15
2023-08-01,6,saude e cuidados pessoais,0.81,13.2568,IPCA-15
2023-08-01,61,produtos farmaceuticos e oticos,0.04,3.6725,IPCA-15
2023-08-01,6101,produtos farmaceuticos,0.03,3.4309,IPCA-15
2023-08-01,6101001,anti-infeccioso e antibiotico,-1.01,0.2433,IPCA-15
2023-08-01,6101002,analgesico e antitermico,0.48,0.5784,IPCA-15
2023-08-01,6101003,anti-inflamatorio e antirreumatico,-0.69,0.1582,IPCA-15
2023-08-01,6101004,antigripal e antitussigeno,0.66,0.2173,IPCA-15
2023-08-01,6101006,dermatologico,0.7,0.1389,IPCA-15
2023-08-01,6101007,antialergico e broncodilatador,-0.06,0.1731,IPCA-15
2023-08-01,6101009,gastroprotetor,1.09,0.1462,IPCA-15
2023-08-01,6101010,vitamina e fortificante,0.31,0.2263,IPCA-15
2023-08-01,6101011,hormonal,0.5,0.2025,IPCA-15
2023-08-01,6101013,psicotropico e anorexigeno,0.1,0.32,IPCA-15
2023-08-01,6101014,hipotensor e hipocolesterolemico,-0.41,0.6011,IPCA-15
2023-08-01,6101051,oftalmologico,0.59,0.0993,IPCA-15
2023-08-01,6101064,antidiabetico,-0.98,0.187,IPCA-15
2023-08-01,6101148,neurologico,-0.33,0.1393,IPCA-15
2023-08-01,6102,produtos oticos,0.27,0.2416,IPCA-15
2023-08-01,6102012,oculos de grau,0.27,0.2416,IPCA-15
2023-08-01,62,servicos de saude,0.75,5.5691,IPCA-15
2023-08-01,6201,servicos medicos e dentarios,0.52,1.0989,IPCA-15
2023-08-01,6201002,medico,0.48,0.5119,IPCA-15
2023-08-01,6201003,dentista,0.54,0.5231,IPCA-15
2023-08-01,6201005,aparelho ortodontico,0.96,0.0174,IPCA-15
2023-08-01,6201010,psicologo,0.57,0.0465,IPCA-15
2023-08-01,6202,servicos laboratoriais e hospitalares,0.89,0.583,IPCA-15
2023-08-01,6202003,exame de laboratorio,-0.08,0.1004,IPCA-15
2023-08-01,6202004,hospitalizacao e cirurgia,1.4,0.361,IPCA-15
2023-08-01,6202006,exame de imagem,0.19,0.1216,IPCA-15
2023-08-01,6203,plano de saude,0.79,3.8872,IPCA-15
2023-08-01,63,cuidados pessoais,1.59,4.0151,IPCA-15
2023-08-01,6301,higiene pessoal,1.59,4.0151,IPCA-15
2023-08-01,6301001,produto para cabelo,-1.16,0.6361,IPCA-15
2023-08-01,6301002,fralda descartavel,-0.4,0.2183,IPCA-15
2023-08-01,6301004,produto para barba,1.03,0.1219,IPCA-15
2023-08-01,6301006,produto para pele,8.57,0.3856,IPCA-15
2023-08-01,6301007,produto para higiene bucal,0.69,0.2815,IPCA-15
2023-08-01,6301010,produto para unha,0.02,0.0038,IPCA-15
2023-08-01,6301011,perfume,2.94,1.0575,IPCA-15
2023-08-01,6301014,desodorante,-0.02,0.4264,IPCA-15
2023-08-01,6301015,absorvente higienico,0.2,0.114,IPCA-15
2023-08-01,6301016,sabonete,-0.05,0.3829,IPCA-15
2023-08-01,6301017,papel higienico,0.03,0.2213,IPCA-15
2023-08-01,6301020,artigos de maquiagem,2.91,0.1659,IPCA-15
2023-08-01,7,despesas pessoais,0.6,10.104,IPCA-15
2023-08-01,71,servicos pessoais,0.58,6.189,IPCA-15
2023-08-01,7101001,costureira,0.24,0.0124,IPCA-15
2023-08-01,7101005,manicure,0.81,0.3924,IPCA-15
2023-08-01,7101010,empregado domestico,0.42,2.7925,IPCA-15
2023-08-01,7101011,cabeleireiro e barbeiro,0.39,1.0404,IPCA-15
2023-08-01,7101014,depilacao,0.36,0.0598,IPCA-15
2023-08-01,7101034,cartorio,0.0,0.0191,IPCA-15
2023-08-01,7101036,despachante,1.22,0.0926,IPCA-15
2023-08-01,7101076,servico bancario,0.9,1.624,IPCA-15
2023-08-01,7101090,conselho de classe,0.49,0.0513,IPCA-15
2023-08-01,7101144,sobrancelha,0.52,0.1046,IPCA-15
2023-08-01,72,recreacao e fumo,0.65,3.915,IPCA-15
2023-08-01,7201,recreacao,0.75,3.408,IPCA-15
2023-08-01,7201006,clube,-0.15,0.0838,IPCA-15
2023-08-01,7201010,instrumento musical,-0.94,0.0199,IPCA-15
2023-08-01,7201015,tratamento de animais (clinica),1.01,0.2756,IPCA-15
2023-08-01,7201019,bicicleta,0.16,0.0978,IPCA-15
2023-08-01,7201020,alimento para animais,0.15,0.4043,IPCA-15
2023-08-01,7201023,brinquedo,0.6,0.2161,IPCA-15
2023-08-01,7201054,casa noturna,0.76,0.0348,IPCA-15
2023-08-01,7201063,jogos de azar,0.0,0.4787,IPCA-15
2023-08-01,7201067,material de caca e pesca,1.82,0.0115,IPCA-15
2023-08-01,7201090,hospedagem,0.73,0.6052,IPCA-15
2023-08-01,7201095,pacote turistico,0.62,0.5548,IPCA-15
2023-08-01,7201256,servico de higiene para animais,0.42,0.141,IPCA-15
2023-08-01,7201266,"cinema, teatro e concertos",2.49,0.4845,IPCA-15
2023-08-01,7202,fumo,-0.05,0.5069,IPCA-15
2023-08-01,7202041,cigarro,-0.05,0.5069,IPCA-15
2023-08-01,8,educacao,0.71,5.9371,IPCA-15
2023-08-01,81,"cursos, leitura e papelaria",0.71,5.9371,IPCA-15
2023-08-01,8101,cursos regulares,0.74,4.4721,IPCA-15
2023-08-01,8101001,creche,1.91,0.1946,IPCA-15
2023-08-01,8101002,pre-escola,0.85,0.3282,IPCA-15
2023-08-01,8101003,ensino fundamental,0.56,1.5865,IPCA-15
2023-08-01,8101004,ensino medio,0.1,0.3986,IPCA-15
2023-08-01,8101005,ensino superior,1.12,1.6435,IPCA-15
2023-08-01,8101006,pos-graduacao,-0.8,0.2534,IPCA-15
2023-08-01,8101008,educacao de jovens e adultos,1.03,0.0381,IPCA-15
2023-08-01,8101045,curso tecnico,2.05,0.0292,IPCA-15
2023-08-01,8102,leitura,0.65,0.5128,IPCA-15
2023-08-01,8102001,jornal diario,7.12,0.0327,IPCA-15
2023-08-01,8102004,revista,0.0,0.0342,IPCA-15
2023-08-01,8102007,livro didatico,0.0,0.3464,IPCA-15
2023-08-01,8102008,livro nao didatico,1.02,0.0995,IPCA-15
2023-08-01,8103,papelaria,0.51,0.144,IPCA-15
2023-08-01,8103001,caderno,0.93,0.0519,IPCA-15
2023-08-01,8103014,artigos de papelaria,0.27,0.0921,IPCA-15
2023-08-01,8104,cursos diversos,0.6,0.8081,IPCA-15
2023-08-01,8104001,curso preparatorio,1.22,0.0728,IPCA-15
2023-08-01,8104003,curso de idioma,0.14,0.292,IPCA-15
2023-08-01,8104005,autoescola,-0.24,0.0544,IPCA-15
2023-08-01,8104006,atividades fisicas,0.95,0.3889,IPCA-15
2023-08-01,9,comunicacao,0.04,4.8879,IPCA-15
2023-08-01,9101001,correio,0.0,0.0649,IPCA-15
2023-08-01,9101002,plano de telefonia fixa,0.02,0.2507,IPCA-15
2023-08-01,9101008,plano de telefonia movel,0.0,1.3029,IPCA-15
2023-08-01,9101010,tv por assinatura,0.0,0.3897,IPCA-15
2023-08-01,9101018,acesso a internet,0.0,0.4277,IPCA-15
2023-08-01,9101019,aparelho telefonico,0.12,0.8295,IPCA-15
2023-08-01,9101115,servicos de streaming,1.07,0.0728,IPCA-15
2023-08-01,9101116,"combo de telefonia, internet e tv por assinatura",0.0,1.5498,IPCA-15
2023-09-01,0,indice geral,0.26,100.0,IPCA
2023-09-01,1,alimentacao e bebidas,-0.71,21.114,IPCA
2023-09-01,11,alimentacao no domicilio,-1.02,15.2589,IPCA
2023-09-01,1101,"cereais, leguminosas e oleaginosas",1.22,0.8536,IPCA
2023-09-01,1101002,arroz,3.2,0.6272,IPCA
2023-09-01,1101051,feijao - mulatinho,-0.82,0.0139,IPCA
2023-09-01,1101052,feijao - preto,1.1,0.0518,IPCA
2023-09-01,1101053,feijao - macacar (fradinho),-1.8,0.018,IPCA
2023-09-01,1101073,feijao - carioca (rajado),-7.55,0.128,IPCA
2023-09-01,1101079,milho (em grao),-1.24,0.0146,IPCA
2023-09-01,1102,"farinhas, feculas e massas",-0.14,0.5308,IPCA
2023-09-01,1102001,farinha de arroz,-2.53,0.0029,IPCA
2023-09-01,1102006,macarrao,-0.39,0.16,IPCA
2023-09-01,1102008,fuba de milho,0.22,0.0095,IPCA
2023-09-01,1102010,flocos de milho,-0.39,0.0101,IPCA
2023-09-01,1102012,farinha de trigo,-3.25,0.0607,IPCA
2023-09-01,1102023,farinha de mandioca,0.14,0.1294,IPCA
2023-09-01,1102029,massa semipreparada,1.26,0.1258,IPCA
2023-09-01,1102061,macarrao instantaneo,0.5,0.0324,IPCA
2023-09-01,1103,"tuberculos, raizes e legumes",-3.78,0.7692,IPCA
2023-09-01,1103002,batata-doce,-0.05,0.0349,IPCA
2023-09-01,1103003,batata-inglesa,-10.41,0.1841,IPCA
2023-09-01,1103004,inhame,-1.43,0.002,IPCA
2023-09-01,1103005,mandioca (aipim),2.07,0.0182,IPCA
2023-09-01,1103020,abobrinha,7.0,0.0077,IPCA
2023-09-01,1103025,pepino,-12.95,0.0034,IPCA
2023-09-01,1103026,pimentao,0.93,0.0225,IPCA
2023-09-01,1103028,tomate,2.89,0.2771,IPCA
2023-09-01,1103043,cebola,-8.08,0.1434,IPCA
2023-09-01,1103044,cenoura,-9.19,0.0759,IPCA
2023-09-01,1104,acucares e derivados,-0.09,0.7558,IPCA
2023-09-01,1104003,acucar refinado,0.89,0.1188,IPCA
2023-09-01,1104004,acucar cristal,-1.18,0.1334,IPCA
2023-09-01,1104018,balas,-1.39,0.0162,IPCA
2023-09-01,1104023,chocolate em barra e bombom,-0.05,0.1953,IPCA
2023-09-01,1104032,sorvete,0.09,0.165,IPCA
2023-09-01,1104052,chocolate e achocolatado em po,-0.01,0.1251,IPCA
2023-09-01,1104060,doce de frutas em pasta,-1.82,0.0014,IPCA
2023-09-01,1104067,acucar demerara,3.28,0.0006,IPCA
2023-09-01,1105,hortalicas e verduras,-1.98,0.2392,IPCA
2023-09-01,1105001,alface,-2.72,0.1183,IPCA
2023-09-01,1105004,coentro,-3.28,0.0078,IPCA
2023-09-01,1105005,couve,-1.9,0.0169,IPCA
2023-09-01,1105006,couve-flor,0.54,0.0028,IPCA
2023-09-01,1105010,repolho,-2.76,0.0193,IPCA
2023-09-01,1105012,cheiro-verde,0.19,0.0452,IPCA
2023-09-01,1105019,brocolis,-1.74,0.0289,IPCA
2023-09-01,1106,frutas,-0.38,1.1008,IPCA
2023-09-01,1106001,banana-da-terra,0.24,0.0194,IPCA
2023-09-01,1106003,abacaxi,-1.77,0.0198,IPCA
2023-09-01,1106004,abacate,-2.14,0.0009,IPCA
2023-09-01,1106005,banana - d'agua,0.07,0.1136,IPCA
2023-09-01,1106006,banana - maca,1.02,0.0058,IPCA
2023-09-01,1106008,banana - prata,-2.15,0.1998,IPCA
2023-09-01,1106011,laranja - baia,3.64,0.0037,IPCA
2023-09-01,1106012,laranja - lima,4.45,0.0051,IPCA
2023-09-01,1106015,limao,13.52,0.0259,IPCA
2023-09-01,1106017,maca,4.21,0.1652,IPCA
2023-09-01,1106018,mamao,-9.06,0.1403,IPCA
2023-09-01,1106019,manga,-0.11,0.0706,IPCA
2023-09-01,1106020,maracuja,-0.67,0.0094,IPCA
2023-09-01,1106021,melancia,-1.67,0.0394,IPCA
2023-09-01,1106022,melao,-1.68,0.024,IPCA
2023-09-01,1106023,pera,3.07,0.0269,IPCA
2023-09-01,1106027,tangerina,3.87,0.0434,IPCA
2023-09-01,1106028,uva,1.91,0.0788,IPCA
2023-09-01,1106039,laranja - pera,-0.1,0.0913,IPCA
2023-09-01,1106051,morango,-3.67,0.0128,IPCA
2023-09-01,1106084,goiaba,-0.92,0.0048,IPCA
2023-09-01,1107,carnes,-2.1,2.4997,IPCA
2023-09-01,1107009,figado,-4.81,0.0177,IPCA
2023-09-01,1107018,carne de porco,-0.85,0.3151,IPCA
2023-09-01,1107031,carne de carneiro,-1.94,0.0023,IPCA
2023-09-01,1107081,cupim,-0.72,0.01,IPCA
2023-09-01,1107084,contrafile,-2.36,0.4175,IPCA
2023-09-01,1107085,file-mignon,0.95,0.022,IPCA
2023-09-01,1107087,cha de dentro,-1.61,0.2799,IPCA
2023-09-01,1107088,alcatra,-1.3,0.3036,IPCA
2023-09-01,1107089,patinho,-2.72,0.156,IPCA
2023-09-01,1107090,lagarto redondo,-0.22,0.0079,IPCA
2023-09-01,1107091,lagarto comum,-2.98,0.067,IPCA
2023-09-01,1107093,musculo,-2.9,0.1436,IPCA
2023-09-01,1107094,pa,-2.26,0.1032,IPCA
2023-09-01,1107095,acem,-3.45,0.2406,IPCA
2023-09-01,1107096,peito,-0.56,0.0138,IPCA
2023-09-01,1107097,capa de file,-2.26,0.0293,IPCA
2023-09-01,1107099,costela,-2.14,0.3304,IPCA
2023-09-01,1107208,picanha,-4.83,0.0397,IPCA
2023-09-01,1108,pescados,-0.6,0.2027,IPCA
2023-09-01,1108002,peixe - anchova,0.14,0.0005,IPCA
2023-09-01,1108004,peixe - corvina,-0.41,0.0194,IPCA
2023-09-01,1108011,peixe - tainha,2.18,0.0023,IPCA
2023-09-01,1108012,peixe - sardinha,0.6,0.0045,IPCA
2023-09-01,1108013,camarao,-0.69,0.0254,IPCA
2023-09-01,1108019,peixe - cavala,-0.85,0.0008,IPCA
2023-09-01,1108029,peixe - cacao,1.28,0.0058,IPCA
2023-09-01,1108031,peixe - merluza,-1.22,0.0154,IPCA
2023-09-01,1108032,peixe - serra,0.55,0.0009,IPCA
2023-09-01,1108038,peixe - pescada,0.79,0.0256,IPCA
2023-09-01,1108045,caranguejo,-0.31,0.0047,IPCA
2023-09-01,1108049,peixe - castanha,0.14,0.0008,IPCA
2023-09-01,1108052,peixe - palombeta,0.36,0.0007,IPCA
2023-09-01,1108072,peixe - curimata,-0.61,0.0007,IPCA
2023-09-01,1108075,peixe - salmao,-1.07,0.0155,IPCA
2023-09-01,1108080,peixe - tilapia,0.38,0.0467,IPCA
2023-09-01,1108087,peixe - tambaqui,0.76,0.0207,IPCA
2023-09-01,1108088,peixe - dourada,-10.91,0.0063,IPCA
2023-09-01,1108092,peixe - filhote,-14.01,0.0044,IPCA
2023-09-01,1108096,peixe - peroa,6.88,0.0005,IPCA
2023-09-01,1108112,peixe - pintado,-1.78,0.0003,IPCA
2023-09-01,1108125,peixe - aruana,-1.81,0.0005,IPCA
2023-09-01,1109,carnes e peixes industrializados,-0.55,0.656,IPCA
2023-09-01,1109002,presunto,1.42,0.0989,IPCA
2023-09-01,1109007,salsicha,-1.73,0.0461,IPCA
2023-09-01,1109008,linguica,-1.07,0.3373,IPCA
2023-09-01,1109010,mortadela,-0.36,0.05,IPCA
2023-09-01,1109012,salame,0.4,0.0093,IPCA
2023-09-01,1109023,bacalhau,-0.49,0.01,IPCA
2023-09-01,1109056,carne-seca e de sol,-0.28,0.0972,IPCA
2023-09-01,1109058,carne de porco salgada e defumada,-2.01,0.0072,IPCA
2023-09-01,1110,aves e ovos,-1.74,1.2809,IPCA
2023-09-01,1110009,frango inteiro,-0.26,0.3676,IPCA
2023-09-01,1110010,frango em pedacos,-1.04,0.6105,IPCA
2023-09-01,1110044,ovo de galinha,-4.96,0.3028,IPCA
2023-09-01,1111,leites e derivados,-2.17,1.944,IPCA
2023-09-01,1111004,leite longa vida,-4.06,0.7844,IPCA
2023-09-01,1111008,leite condensado,-2.26,0.0233,IPCA
2023-09-01,1111009,leite em po,-1.36,0.221,IPCA
2023-09-01,1111011,queijo,-1.18,0.5942,IPCA
2023-09-01,1111019,iogurte e bebidas lacteas,0.07,0.1796,IPCA
2023-09-01,1111021,requeijao,0.51,0.0625,IPCA
2023-09-01,1111031,manteiga,-0.18,0.0668,IPCA
2023-09-01,1111038,leite fermentado,-0.7,0.0121,IPCA
2023-09-01,1112,panificados,0.06,1.7503,IPCA
2023-09-01,1112003,biscoito,-0.73,0.5039,IPCA
2023-09-01,1112015,pao frances,0.57,0.858,IPCA
2023-09-01,1112017,pao doce,-0.22,0.0892,IPCA
2023-09-01,1112018,pao de forma,-0.57,0.1174,IPCA
2023-09-01,1112019,bolo,0.4,0.1517,IPCA
2023-09-01,1112025,pao de queijo,0.06,0.0301,IPCA
2023-09-01,1113,oleos e gorduras,-0.07,0.4079,IPCA
2023-09-01,1113013,oleo de soja,-1.17,0.2227,IPCA
2023-09-01,1113014,azeite de oliva,4.99,0.0729,IPCA
2023-09-01,1113040,margarina,-1.18,0.1123,IPCA
2023-09-01,1114,bebidas e infusoes,-0.56,1.7059,IPCA
2023-09-01,1114001,suco de frutas,-1.6,0.1315,IPCA
2023-09-01,1114003,polpa de fruta (congelada),0.4,0.0148,IPCA
2023-09-01,1114004,acai (emulsao),-7.91,0.0603,IPCA
2023-09-01,1114022,cafe moido,-1.08,0.3884,IPCA
2023-09-01,1114023,cafe soluvel,2.08,0.0093,IPCA
2023-09-01,1114083,refrigerante e agua mineral,0.78,0.5171,IPCA
2023-09-01,1114084,cerveja,-0.85,0.4065,IPCA
2023-09-01,1114085,outras bebidas alcoolicas,1.81,0.0382,IPCA
2023-09-01,1114087,vinho,-0.67,0.0649,IPCA
2023-09-01,1114090,suco em po,0.9,0.0487,IPCA
2023-09-01,1114091,cha mate (erva mate),0.35,0.0262,IPCA
2023-09-01,1115,enlatados e conservas,-0.34,0.1665,IPCA
2023-09-01,1115013,alimento infantil,0.09,0.0025,IPCA
2023-09-01,1115016,palmito em conserva,-2.24,0.0194,IPCA
2023-09-01,1115017,pepino em conserva,-0.97,0.005,IPCA
2023-09-01,1115039,sardinha em conserva,-0.63,0.0471,IPCA
2023-09-01,1115050,salsicha em conserva,1.01,0.0016,IPCA
2023-09-01,1115056,sopa desidratada,0.31,0.0019,IPCA
2023-09-01,1115057,azeitona,-0.04,0.0325,IPCA
2023-09-01,1115058,milho-verde em conserva,0.44,0.0343,IPCA
2023-09-01,1115075,atum em conserva,0.25,0.0223,IPCA
2023-09-01,1116,sal e condimentos,1.0,0.3954,IPCA
2023-09-01,1116001,leite de coco,0.54,0.0023,IPCA
2023-09-01,1116005,atomatado,0.32,0.1248,IPCA
2023-09-01,1116010,alho,2.33,0.1121,IPCA
2023-09-01,1116013,sal,-1.01,0.0045,IPCA
2023-09-01,1116022,colorau,-1.26,0.0007,IPCA
2023-09-01,1116023,caldo de tucupi,3.87,0.001,IPCA
2023-09-01,1116026,fermento,4.86,0.0057,IPCA
2023-09-01,1116033,maionese,-0.22,0.0585,IPCA
2023-09-01,1116041,vinagre,0.19,0.0157,IPCA
2023-09-01,1116048,caldo concentrado,1.41,0.0106,IPCA
2023-09-01,1116071,tempero misto,1.06,0.0595,IPCA
2023-09-01,12,alimentacao fora do domicilio,0.12,5.8552,IPCA
2023-09-01,1201001,refeicao,0.13,3.5628,IPCA
2023-09-01,1201003,lanche,0.09,1.7723,IPCA
2023-09-01,1201009,cafezinho,0.81,0.0427,IPCA
2023-09-01,1201061,doces,-1.61,0.0047,IPCA
2023-09-01,2,habitacao,0.47,15.332,IPCA
2023-09-01,21,encargos e manutencao,0.29,9.8672,IPCA
2023-09-01,2101,aluguel e taxas,0.38,7.7151,IPCA
2023-09-01,2101001,aluguel residencial,0.2,3.6797,IPCA
2023-09-01,2101002,condominio,0.99,2.1973,IPCA
2023-09-01,2101004,taxa de agua e esgoto,0.02,1.8362,IPCA
2023-09-01,2101012,mudanca,-1.36,0.0019,IPCA
2023-09-01,2103,reparos,0.32,1.3409,IPCA
2023-09-01,2103005,ferragens,-0.71,0.0102,IPCA
2023-09-01,2103008,material de eletricidade,1.23,0.0131,IPCA
2023-09-01,2103012,vidro,-0.13,0.0027,IPCA
2023-09-01,2103014,tinta,0.34,0.3089,IPCA
2023-09-01,2103032,revestimento de piso e parede,0.17,0.263,IPCA
2023-09-01,2103038,madeira e taco,0.33,0.0136,IPCA
2023-09-01,2103039,cimento,-0.53,0.0265,IPCA
2023-09-01,2103040,tijolo,-0.74,0.0234,IPCA
2023-09-01,2103041,material hidraulico,-2.19,0.0433,IPCA
2023-09-01,2103042,mao de obra,0.65,0.5808,IPCA
2023-09-01,2103048,areia,-0.12,0.014,IPCA
2023-09-01,2103049,pedras,2.21,0.0004,IPCA
2023-09-01,2103055,telha,0.19,0.041,IPCA
2023-09-01,2104,artigos de limpeza,-0.61,0.8111,IPCA
2023-09-01,2104003,saco para lixo,2.6,0.0043,IPCA
2023-09-01,2104005,agua sanitaria,-0.26,0.0629,IPCA
2023-09-01,2104008,detergente,-1.47,0.1668,IPCA
2023-09-01,2104009,sabao em po,-1.05,0.2639,IPCA
2023-09-01,2104012,desinfetante,-0.04,0.0598,IPCA
2023-09-01,2104015,sabao em barra,-1.34,0.0312,IPCA
2023-09-01,2104016,esponja de limpeza,0.81,0.0047,IPCA
2023-09-01,2104019,sabao liquido,-0.13,0.0069,IPCA
